0;-4.22380706940645;_a7_;{'d0': {'_a7_': 0.3908531102956023, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.662314280389922};-8.44761413881290;0.0
1;-4.22380706940645;_a7_;{'d0': {'_a7_': 0.3908531102956023, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.662314280389922};-8.44761413881290;0.0
2;-4.22380706940645;_a7_;{'d0': {'_a7_': 0.3908531102956023, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.662314280389922};-8.44761413881290;0.0
3;-4.22380706940645;_a7_;{'d0': {'_a7_': 0.3908531102956023, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.662314280389922};-8.44761413881290;0.0
4;-4.22380706940645;_a7_;{'d0': {'_a7_': 0.3908531102956023, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.662314280389922};-8.44761413881290;0.0
5;-4.22380706940645;_a7_;{'d0': {'_a7_': 0.3908531102956023, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.662314280389922};-8.44761413881290;0.0
6;-4.22380706940645;_a7_;{'d0': {'_a7_': 0.3908531102956023, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.662314280389922};-8.44761413881290;0.0
7;-4.22380706940645;_a7_;{'d0': {'_a7_': 0.3908531102956023, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.662314280389922};-8.44761413881290;0.0
8;-4.22380706940645;_a7_;{'d0': {'_a7_': 0.3908531102956023, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.662314280389922};-8.44761413881290;0.0
9;-4.22380706940645;_a7_;{'d0': {'_a7_': 0.3908531102956023, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.662314280389922};-8.44761413881290;0.0
